Nome,Tipo,Tamanho,Tendência,PV_médio,PV_dados,CA,Deslocamento,Força,mod_força,Destreza,mod_destreza,Constituição,mod_constituição,Inteligência,mod_inteligência,Sabedoria,mod_sabedoria,Carisma,mod_carisma,Infos,Nível_desafio,XP,Ações,Dano_médio
DRAGÃO DE PRATA FILHOTE,Dragão,Médio,leal e bom,45,6d8 + 18,17,9.0,19.0,4.0,10.0,0.0,17.0,3.0,12.0,1.0,11.0,0.0,15.0,2.0,"Testes de Resistência Des +2, Con +5, Sab +2, Car +4 Perícias Furtividade +2, Percepção +4 Imunidade a Dano frio Sentidos percepção às cegas 3 m, visão no escuro 18 m, Percepção passiva 14 Idiomas Dracônico",2,450.0," Mordida. Ataque Corpo-a-Corpo com Arma: +6 para atingir, alcance 1,5 m, um alvo. Acerto: 9 (1d10 + 4) de dano perfurante.  Arma de Sopro (Recarrega 56). O dragão usa um dos seguintes tipos de armas de sopro.  Sopro Congelante. O dragão expele uma explosão de gelo num cone de 4,5 metros. Cada criatura na área deve realiza um teste de resistência de Constituição CD 13, sofrendo 18 (4d8) de dano de frio se falhar na resistência, ou metade desse dano caso obtenha sucesso.",9.0
DRAGÃO DE PRATA JOVEM,Dragão,Grande,leal e bom,168,16d10 + 80,18,12.0,23.0,6.0,10.0,0.0,17.0,3.0,12.0,1.0,11.0,0.0,15.0,2.0,"Testes de Resistência Des +2, Con +5, Sab +2, Car +4 Perícias Furtividade +2, Percepção +4 Imunidade a Dano frio Sentidos percepção às cegas 3 m, visão no escuro 18 m, Percepção passiva 14 Idiomas Dracônico",9,5000.0," Ataques Múltiplos. O dragão realiza três ataques: um com sua mordida e dois com suas garras.  Mordida. Ataque Corpo-a-Corpo com Arma: +10 para atingir, alcance 3 m, um alvo. Acerto: 17 (2d10 + 6) de dano perfurante.  Garra. Ataque Corpo-a-Corpo com Arma: +10 para atingir, alcance 1,5 m, um alvo. Acerto: 13 (2d6 + 6) de dano cortante.",17.0
DRÍADE,Dragão,Grande,leal e bom,168,16d10 + 80,18,12.0,23.0,6.0,10.0,0.0,17.0,3.0,12.0,1.0,11.0,0.0,15.0,2.0,"Testes de Resistência Des +2, Con +5, Sab +2, Car +4 Perícias Furtividade +2, Percepção +4 Imunidade a Dano frio Sentidos percepção às cegas 3 m, visão no escuro 18 m, Percepção passiva 14 Idiomas Dracônico",9,5000.0," Ataques Múltiplos. O dragão realiza três ataques: um com sua mordida e dois com suas garras.  Mordida. Ataque Corpo-a-Corpo com Arma: +10 para atingir, alcance 3 m, um alvo. Acerto: 17 (2d10 + 6) de dano perfurante.  Garra. Ataque Corpo-a-Corpo com Arma: +10 para atingir, alcance 1,5 m, um alvo. Acerto: 13 (2d6 + 6) de dano cortante.",17.0
DRAGÃO-FADA,Dragão,Miúdo,caótico e bom,14,4d4 + 4,15,3.0,3.0,-4.0,20.0,5.0,13.0,1.0,14.0,2.0,12.0,1.0,16.0,3.0," Perícias Arcanismo +4, Furtividade +7, Percepção +3 Sentidos visão no escuro 18 m, Percepção passiva 13 Idiomas Dracônico, Silvestre",1,200.0,"  Dragão Miúdo, caótico e bom  Classe de Armadura 15 Pontos de Vida 14 (4d4 + 4) Deslocamento 3 m, voo 18 m  FOR 3 (4) DES 20 (+5) CON 13 (+1) INT 14 (+2) SAB 12 (+1) CAR 16 (+3)  Perícias Arcanismo +4, Furtividade +7, Percepção +3 Sentidos visão no escuro 18 m, Percepção passiva 13 Idiomas Dracônico, Silvestre Nível de Desafio 1 (200 XP) para o dragão-fada vermelho, laranja ou amarelo; 2 (450 XP) para o dragão fada verde, azul, anil ou  violeta Mordida. Ataque Corpo-a-Corpo com Arma: +10 para atingir, alcance 3 m, um alvo. Acerto: 17 (2d10 + 6) de dano perfurante.",17.0
DRIDER,Dragão,Miúdo,caótico e bom,14,4d4 + 4,15,3.0,3.0,-4.0,20.0,5.0,13.0,1.0,14.0,2.0,12.0,1.0,16.0,3.0," Perícias Arcanismo +4, Furtividade +7, Percepção +3 Sentidos visão no escuro 18 m, Percepção passiva 13 Idiomas Dracônico, Silvestre",1,200.0,"  Dragão Miúdo, caótico e bom  Classe de Armadura 15 Pontos de Vida 14 (4d4 + 4) Deslocamento 3 m, voo 18 m  FOR 3 (4) DES 20 (+5) CON 13 (+1) INT 14 (+2) SAB 12 (+1) CAR 16 (+3)  Perícias Arcanismo +4, Furtividade +7, Percepção +3 Sentidos visão no escuro 18 m, Percepção passiva 13 Idiomas Dracônico, Silvestre Nível de Desafio 1 (200 XP) para o dragão-fada vermelho, laranja ou amarelo; 2 (450 XP) para o dragão fada verde, azul, anil ou  violeta Mordida. Ataque Corpo-a-Corpo com Arma: +10 para atingir, alcance 3 m, um alvo. Acerto: 17 (2d10 + 6) de dano perfurante.",17.0
DUERGAR,Fada,Média,neutro,22,5d8,11,9.0,10.0,0.0,12.0,1.0,11.0,0.0,14.0,2.0,15.0,2.0,18.0,4.0," Clava. Ataque Corpo-a-Corpo com Arma: +2 para atingir (+6 para atingir com bordão místico), alcance 1,5 m, um alvo. Acerto: 2 (1d4) de dano de concussão, ou 8 (1d8 + 4) de dano de concussão com bordão místico.  Encanto Feérico. A dríade afeta um humanoide ou besta que ela possa ver, a até 9 metros dela. Se o alvo puder ver a dríade, ele deve ser bem sucedido num teste de resistência de Sabedoria CD 14 ou ficará magicamente enfeitiçado. A criatura enfeitiçada reconhece a dríade como uma amiga confiável que deve ser atendida e protegida. Apesar do alvo não estar sob o controle da dríade, ele atende aos pedidos da dríade ou age da forma mais favorável que puder. Toda vez que a dríade ou seus aliados fizerem qualquer coisa nociva contra o alvo, ele poderá repetir o teste de resistência, terminando o efeito sobre si, caso obtenha sucesso. Do contrário, o efeito dura por 24 horas ou até a dríade morrer, estiver em um plano de existência diferente do alvo ou terminar o efeito com uma ação bônus. Se o teste de resistência do alvo for bem sucedido, ele fica imune ao Encanto Feérico da dríade pelas próximas 24 horas. A dríade não pode ter mais de um humanoide e até três bestas enfeitiçados ao mesmo tempo. Perícias Furtividade +5, Percepção +4 Sentidos visão no escuro 18 m, Percepção passiva 14 Idiomas Élfico, Silvestre",1,200.0,"Aumentar (Recarrega após um Descanso Curto ou Longo). Por 1 minuto, o duergar, magicamente aumenta de tamanho, juntamente com tudo que ele esteja vestindo ou carregando. Enquanto estiver aumentado, o duergar é Grande, dobrando os dados de dano de seus ataques com armas baseadas em Força (incluso nos ataques), e fazendo testes de Força e testes de resistência de Força com vantagem. Se o duergar não tiver espaço para ficar Grande, ele cresce até o máximo tamanho possível para o espaço disponível. Picareta de Guerra. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 6 (1d8 + 2) de dano perfurante, ou 11 (2d8 + 2) de dano perfurante enquanto estiver aumentado. Azagaia. Ataque Corpo-a-Corpo ou à Distância com Arma: +4 para atingir, alcance 1,5 m ou 9/36 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante, ou 9 (2d6 + 2) de dano perfurante enquanto estiver aumentado. Invisibilidade (Recarrega após um Descanso Curto ou Longo). O duergar, magicamente fica invisível até atacar, conjurar uma magia ou usar seu Aumentar, ou até sua concentração ser interrompida, até 1 hora (como se estivesse se concentrando em uma magia). Qualquer equipamento que o duergar esteja vestindo ou carregando fica invisível com ele.",8.0
DUPLO,Monstruosidade,Grande,caótico e mau,123,13d10 + 52,19,9.0,16.0,3.0,16.0,3.0,18.0,4.0,13.0,1.0,14.0,2.0,12.0,1.0,"Perícias Furtividade +9, Percepção +5 Sentidos visão no escuro 36 m, Percepção passiva 15 Idiomas Élfico, Subcomum",6,2300.0," Ataques Múltiplos. O drider realiza três ataques, tanto com sua espada longa quanto com seu arco longo. Ele pode substituir um desses ataques por um ataque de mordida.  Mordida. Ataque Corpo-a-Corpo com Arma: +6 para atingir, alcance 1,5 m, uma criatura. Acerto: 5 (1d4 + 3) de dano perfurante mais 9 (2d8) de dano de veneno.",11.0
ELEMENTAL DA ÁGUA,Elemental,Grande,neutro,114,12d10 + 48,14,9.0,18.0,4.0,14.0,2.0,18.0,4.0,5.0,-3.0,10.0,0.0,8.0,-1.0,"Resistência a Dano ácido; concussão, cortante e perfurante de armas não-mágicas Imunidade a Dano veneno Imunidade a Condição agarrado, caído, envenenado, exausto, impedido, inconsciente, paralisado, petrificado Sentidos visão no escuro 18 m, Percepção passiva 10 Idiomas Aquan Nível de Desafio 5 (1.800 XP) Forma de Água. O elemental pode entrar no espaço de uma criatura hostil e ficar parado nele. Ele pode se mover através de um espaço de até 2,5 centímetros de espessura sem se espremer.  Congelar. Se o elemental sofrer dano de frio, ele congela parcialmente; seu deslocamento é reduzido em 6 metros até o final do seu próximo turno. AÇÕES Ataques Múltiplos. O elemental realiza dois ataques de pancada.  Pancada. Ataque Corpo-a-Corpo com Arma: +7 para atingir, alcance 1,5 m, um alvo. Acerto: 13 (2d8 + 4) de dano concussão.  Engolfar (Recarrega 46). Cada criatura no espaço do elemental deve realizar um teste de resistência de Força CD 15. Se falhar, um alvo sofre 13 (2d8 + 4) de dano de concussão. Caso ele seja Grande ou menor, ele também fica agarrado (CD 14 para escapar). Até o agarrão acabar, o alvo fica impedido e incapaz de respirar a não ser que possa respirar na água. Se o teste de resistência for bem sucedido, o alvo é empurrado para fora do espaço do elemental. O elemental pode agarrar uma criatura Grande ou duas Médias ou menores ao mesmo tempo. No início de cada turno do elemental, cada criatura agarrada por ele sofre 13 (2d8 + 4) de dano de concussão. Uma criatura a até 1,5 metro do elemental pode puxar uma criatura ou objeto para fora dele ao usar uma ação para realizar um teste de Força CD 14 bem sucedido.                                     ELEMENTAL DA TERRA Elemental Grande, neutro Classe de Armadura 17 (armadura natural) Pontos de Vida 126 (12d10 + 60) Deslocamento 9 m, escavação 9 m FOR 20 (+5) DES 8 (1) CON 20 (+5) INT 5 (3) SAB 10 (+0) CAR 5 (3) Vulnerabilidade a Dano trovejante Resistência a Dano concussão, cortante e perfurante de armas não-mágicas Imunidade a Dano veneno Imunidade a Condição agarrado, caído, envenenado, exausto, impedido, inconsciente, paralisado, petrificado Sentidos visão no escuro 18 m, sentido sísmico 18 m,      Percepção passiva 10 Idiomas Terran",5,1800.0," Ataques Múltiplos. O elemental realiza dois ataques de pancada.  Pancada. Ataque Corpo-a-Corpo com Arma: +7 para atingir, alcance 1,5 m, um alvo. Acerto: 13 (2d8 + 4) de dano concussão.  Engolfar (Recarrega 46). Cada criatura no espaço do elemental deve realizar um teste de resistência de Força CD 15. Se falhar, um alvo sofre 13 (2d8 + 4) de dano de concussão.",14.0
ELEMENTAL DA TERRA,Elemental,Grande,neutro,126,12d10 + 60,17,9.0,20.0,5.0,8.0,-1.0,20.0,5.0,5.0,-3.0,10.0,0.0,5.0,-3.0,"Vulnerabilidade a Dano trovejante Resistência a Dano concussão, cortante e perfurante de armas não-mágicas Imunidade a Dano veneno Imunidade a Condição agarrado, caído, envenenado, exausto, impedido, inconsciente, paralisado, petrificado Sentidos visão no escuro 18 m, sentido sísmico 18 m,      Percepção passiva 10 Idiomas Terran",5,1800.0," Ataques Múltiplos. O elemental realiza dois ataques de pancada.  Pancada. Ataque Corpo-a-Corpo com Arma: +8 para atingir, alcance 3 m, um alvo. Acerto: 14 (2d8 + 5) de dano concussão.",14.0
ELEMENTAL DO AR,Elemental,Grande,neutro,90,12d10 + 24,15,0.0,14.0,2.0,20.0,5.0,14.0,2.0,6.0,-2.0,10.0,0.0,6.0,-2.0,"Resistência a Dano elétrico, trovejante; concussão, cortante e perfurante de armas não-mágicas Imunidade a Dano veneno Imunidade a Condição agarrado, caído, envenenado, exausto, impedido, inconsciente, paralisado, petrificado Sentidos visão no escuro 18 m, Percepção passiva 10 Idiomas Auran Nível de Desafio 5 (1.800 XP) Forma de Ar. O elemental pode entrar no espaço de uma criatura hostil e ficar parado nele. Ele pode se mover através de um espaço de até 2,5 centímetros de espessura sem se espremer. AÇÕES Ataques Múltiplos. O elemental realiza dois ataques de pancada.  Pancada. Ataque Corpo-a-Corpo com Arma: +8 para atingir, alcance 1,5 m, um alvo. Acerto: 14 (2d8 + 5) de dano concussão.  Vendaval (Recarrega 46). Cada criatura no espaço do elemental deve realizar um teste de resistência de Força CD 13. Se falhar, um alvo sofre 15 (3d8 + 2) de dano de concussão e é arremessado a até 6 metros do elemental em uma direção aleatória e cai no chão. Se um alvo arremessado atingir um objeto, como uma parede ou solo, ele sofre 3 (1d6) de dano de concussão para cada 3 metros que ele percorreu. Se o alvo for arremessado em outra criatura, a criatura deve ser bem sucedida num teste de Destreza CD 13 ou sofrerá a mesma quantidade de dano e cairá no chão. Se o teste de resistência for bem sucedido, o alvo sofre metade do dano de concussão e não é arremessado ou fica caído no chão.                          ELEMENTAL DO FOGO Elemental Grande, neutro Classe de Armadura 13 Pontos de Vida 102 (12d10 + 36) Deslocamento 15 m FOR 10 (+0) DES 17 (+3) CON 16 (+3) INT 6 (2) SAB 10 (+0) CAR 7 (2) Resistência a Dano concussão, cortante e perfurante de armas não-mágicas Imunidade a Dano fogo, veneno Imunidade a Condição agarrado, caído, envenenado, exausto, impedido, inconsciente, paralisado, petrificado Sentidos visão no escuro 18 m, Percepção passiva 10 Idiomas Ignan",5,1800.0," Ataques Múltiplos. O elemental realiza dois ataques de pancada.  Pancada. Ataque Corpo-a-Corpo com Arma: +8 para atingir, alcance 1,5 m, um alvo. Acerto: 14 (2d8 + 5) de dano concussão.",14.0
ELEMENTAL DO FOGO,Elemental,Grande,neutro,102,12d10 + 36,13,15.0,10.0,0.0,17.0,3.0,16.0,3.0,6.0,-2.0,10.0,0.0,7.0,-2.0,"Resistência a Dano concussão, cortante e perfurante de armas não-mágicas Imunidade a Dano fogo, veneno Imunidade a Condição agarrado, caído, envenenado, exausto, impedido, inconsciente, paralisado, petrificado Sentidos visão no escuro 18 m, Percepção passiva 10 Idiomas Ignan",5,1800.0," Ataques Múltiplos. O elemental realiza dois ataques de toque.  Toque. Ataque Corpo-a-Corpo com Arma: +6 para atingir, alcance 1,5 m, um alvo. Acerto: 10 (2d6 + 3) de dano de fogo.",10.0
DROW,Humanoide,Médio,neutro e mau,13,3d8,15,9.0,10.0,0.0,14.0,2.0,10.0,0.0,11.0,0.0,11.0,0.0,12.0,1.0,"Perícias Furtividade +4, Percepção +2 Sentidos visão no escuro 36 m, Percepção passiva 12 Idiomas Élfico, Subcomum Nível de Desafio 1/4 (50 XP) Ancestralidade Feérica. O drow possui vantagem em testes de resistência contra ser enfeitiçado e magias não podem colocar um drow para dormir.  Conjuração Inata. A habilidade de conjuração de um drow é Carisma (CD de resistência de magia 11). Ele pode conjurar, inatamente, as seguintes magias, sem necessidade de componentes materiais:  À vontade: globos de luz 3/dia cada: escuridão, fogo das fadas   Sensibilidade à Luz Solar. Enquanto estiver sob luz solar, o drow tem desvantagem nas jogadas de ataque, assim como em testes de Sabedoria (Percepção) relacionados a visão. AÇÕES Ataques Múltiplos. O drow realiza dois ataques, um com sua mordida e um com suas garras.  Espada Curta. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante.  Besta de Mão. Ataque à Distância com Arma: +4 para atingir, distância 9/36 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante e o alvo deve realizar um teste de resistência de Constituição CD 13 ou ficará envenenado por 1 hora. Se o alvo falhar no teste de resistência por 5 ou mais, ele também ficará inconsciente enquanto estiver envenenado dessa forma. O alvo acorda se sofrer dano ou se outra criatura usar uma ação para sacudi-lo até acordar.                       DROW ARCANO Humanoide Médio (elfo), neutro e mau Classe de Armadura 12 (15 com armadura arcana) Pontos de Vida 45 (10d8) Deslocamento 9 m FOR 9 (1) DES 14 (+2) CON 10 (+0) INT 17 (+3) SAB 13 (+1) CAR 12 (+1) Perícias Arcanismo +6, Enganação +5, Furtividade +5,      Percepção +4 Sentidos visão no escuro 36 m, Percepção passiva 12 Idiomas Élfico, Subcomum",1/4,50.0," Ataques Múltiplos. O drow realiza dois ataques, um com sua mordida e um com suas garras.  Espada Curta. Ataque Corpo-a-Corpo com Arma: +4 para atingir, alcance 1,5 m, um alvo. Acerto: 5 (1d6 + 2) de dano perfurante.",8.0
DROW ARCANO,Humanoide,Médio,neutro e mau,45,10d8,12,9.0,9.0,-1.0,14.0,2.0,10.0,0.0,17.0,3.0,13.0,1.0,12.0,1.0,"Perícias Arcanismo +6, Enganação +5, Furtividade +5,      Percepção +4 Sentidos visão no escuro 36 m, Percepção passiva 12 Idiomas Élfico, Subcomum",7,2900.0,"Cajado. Ataque Corpo-a-Corpo com Arma: +2 para atingir, alcance 1,5 m, um alvo. Acerto: 2 (1d6 – 1) de dano de concussão ou 3 (1d8 – 1) de dano de concussão se usado com as duas mãos, mais 3 (1d6) de dano de veneno Invocar Demônio (1/Dia). O drow, magicamente, invoca um quasit, ou tenta invocar um demônio das sombras com 50 por cento de chance de sucesso. O demônio invocador aparece em um espaço desocupado a até 18 metros do invocador, e não pode invocar outros demônios. Ele permanece por 10 minutos, até o invocador morrer ou até seu invocador dispensa-lo com uma ação.",5.0
DROW GUERREIRO DE ELITE,Humanoide,Médio,neutro e mau,71,11d8 + 22,18,9.0,13.0,1.0,18.0,4.0,14.0,2.0,11.0,0.0,13.0,1.0,12.0,1.0,"Testes de Resistência Des +7, Con +5, Sab +4 Perícias Furtividade +10, Percepção +4 Sentidos visão no escuro 36 m, Percepção passiva 14 Idiomas Élfico, Subcomum Nível de Desafio 5 (1.800 XP) Ancestralidade Feérica. O drow possui vantagem em testes de resistência contra ser enfeitiçado e magias não podem colocar um drow para dormir.  Conjuração Inata. A habilidade de conjuração de um drow é Carisma (CD de resistência de magia 12). Ele pode conjurar, inatamente, as seguintes magias, sem necessidade de componentes materiais:  À vontade: globos de luz 3/dia cada: escuridão, fogo das fadas   Sensibilidade à Luz Solar. Enquanto estiver sob luz solar, o drow tem desvantagem nas jogadas de ataque, assim como em testes de Sabedoria (Percepção) relacionados a visão. AÇÕES Ataques Múltiplos. O drow realiza dois ataques de espada curta.  Espada Curta. Ataque Corpo-a-Corpo com Arma: +7 para atingir, alcance 1,5 m, um alvo. Acerto: 7 (1d6 + 4) de dano perfurante e 10 (3d6) de dano de veneno.  Besta de Mão. Ataque à Distância com Arma: +7 para atingir, distância 9/36 m, um alvo. Acerto: 7 (1d6 + 4) de dano perfurante e o alvo deve realizar um teste de resistência de Constituição CD 13 ou ficará envenenado por 1 hora. Se o alvo falhar no teste de resistência por 5 ou mais, ele também ficará inconsciente enquanto estiver envenenado dessa forma. O alvo acorda se sofrer dano ou se outra criatura usar uma ação para sacudi-lo até acordar.   REAÇÕES Aparar. O drow adiciona 3 à sua CA contra um ataque corpo-a-corpo que poderia atingi-lo. Para tanto, o drow deve poder ver o atacante e estar empunhando uma arma corpo-a-corpo.                 DROW SACERDOTISA DE LOLTH  Humanoide Médio (elfo), neutro e mau Classe de Armadura 16 (brunea) Pontos de Vida 71 (13d8 + 13) Deslocamento 9 m FOR 10 (+) DES 14 (+2) CON 12 (+1) INT 13 (+1) SAB 17 (+3) CAR 18 (+4) Testes de Resistência Con +4, Sab +6, Car +7 Perícias Furtividade +5, Intuição +6, Percepção +6, Religião +4 Sentidos visão no escuro 36 m, Percepção passiva 16 Idiomas Élfico, Subcomum",5,1800.0," Ataques Múltiplos. O drow realiza dois ataques de espada curta.  Espada Curta. Ataque Corpo-a-Corpo com Arma: +7 para atingir, alcance 1,5 m, um alvo. Acerto: 7 (1d6 + 4) de dano perfurante e 10 (3d6) de dano de veneno.",24.0
